"Serie","cvegeo","Entidad_federativa","Periodo","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Total","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Hombres","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Mujeres","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Población_indígena","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Niñas,_niños_y_adolescentes_(0_a_17_años)","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Jóvenes_(18_a_29_años)","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Personas_adultas_(30_a_64_años)","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Personas_adultas_mayores_(65_años_o_más)","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Población_rural","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Población_urbana",
"Porcentaje_de_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa).",	23,"Quintana_Roo","2022","12.6952347616 a/ ","12.5356713118 a/ ","10.9764913923 a/ ","12.8536059072 a/ ","16.0639703738 a/ ","12.1157930673 a/ ","8.0319420232 c/ ","14.7163975532 a/ ","17.8513490764 c/ ","11.8812676557 a/ ",
"Porcentaje_de_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa).",	24,"San_Luis_Potosí","2022","13.1897513309 a/ ","13.3822923143 a/ ","12.3875205137 a/ ","13.0152464296 a/ ","14.5031240754 a/ ","12.7438017667 a/ ","12.662643021 a/ ","21.704901799 c/ ","17.0731048351 a/ ","10.9977881878 a/ ",
"Porcentaje_de_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa).",	25,"Sinaloa","2022","17.1124826866 a/ ","17.4820152172 a/ ","15.3194157397 a/ ","16.774186745 a/ ","20.3520424953 a/ ","16.3629975753 a/ ","14.8618733428 a/ ","46.1142361878 c/ ","22.9374191678 a/ ","14.8675131231 a/ ",
"Porcentaje_de_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa).",	26,"Sonora","2022","19.2267179524 a/ ","19.5957037126 a/ ","18.5300009876 a/ ","18.8641790482 a/ ","23.0093468966 a/ ","17.5645361692 a/ ","17.2664413444 a/ ","48.7649286741 a/ ","30.5850895287 a/ ","17.0121458103 a/ ",
"Porcentaje_de_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa).",	27,"Tabasco","2022","34.3751253958 a/ ","34.8256587115 a/ ","32.6425478457 a/ ","33.9566507816 a/ ","39.9315619861 a/ ","32.1195796092 a/ ","29.1407247666 a/ ","41.904974904 a/ ","42.343179155 a/ ","27.349126058 a/ ",
"Porcentaje_de_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa).",	28,"Tamaulipas","2022","12.155297017 a/ ","11.6118079745 a/ ","12.5515308044 a/ ","12.6595395506 a/ ","14.0811641722 a/ ","11.4118831268 a/ ","9.1539336801 a/ ","ND b/ ","10.8937539364 a/ ","12.3242883532 a/ ",
"Porcentaje_de_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa).",	29,"Tlaxcala","2022","18.7367846568 a/ ","18.2931108785 a/ ","17.9942592656 a/ ","19.1366810664 a/ ","20.8561543423 a/ ","18.2514059845 a/ ","14.8877279483 a/ ","33.6986523786 a/ ","13.0290748515 a/ ","20.1733933534 a/ ",
"Porcentaje_de_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa).",	30,"Veracruz_de_Ignacio_de_la_Llave","2022","19.8499505425 a/ ","19.5453060467 a/ ","19.9619465341 a/ ","20.1189508768 a/ ","22.955609842 a/ ","19.5801948496 a/ ","12.9944023526 a/ ","31.9773223512 a/ ","21.2595459938 a/ ","18.9315242867 a/ ",
"Porcentaje_de_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa).",	31,"Yucatán","2022","13.5699637592 a/ ","13.526220334 a/ ","13.176143609 a/ ","13.6117143358 a/ ","15.6102621285 a/ ","13.2178312876 a/ ","10.2762077161 a/ ","16.0549633982 a/ ","14.6546022108 a/ ","13.3365420802 a/ ",
"Porcentaje_de_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa).",	32,"Zacatecas","2022","15.7242173505 a/ ","15.580976052 a/ ","13.9979235103 a/ ","15.8556619602 a/ ","18.6381681411 a/ ","14.8283143091 a/ ","12.6191402751 a/ ","ND b/ ","15.1707507358 a/ ","16.085843551 a/ ",
"Porcentaje_de_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa).",	00,"Estados_Unidos_Mexicanos","2020","20.743959207 a/ ","NA","NA","NA","NA","NA","NA","NA","NA","NA",
"Porcentaje_de_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa).",	01,"Aguascalientes","2020","17.452728622 a/ ","16.9444650869 a/ ","15.4171735929 a/ ","17.9185764501 a/ ","21.5720659625 a/ ","16.265517452 a/ ","13.0829317233 a/ ","ND b/ ","18.180101053 a/ ","17.280067324 a/ ",
"Porcentaje_de_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa).",	02,"Baja_California","2020","12.6637051383 a/ ","12.5112676677 a/ ","12.931762042 a/ ","12.8146644482 a/ ","15.098106915 a/ ","11.9941884317 a/ ","7.1711144553 c/ ","25.8065231862 c/ ","15.6349601166 a/ ","12.4157075412 a/ ",
"Porcentaje_de_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa).",	03,"Baja_California_Sur","2020","22.7105109386 a/ ","23.2650774421 a/ ","21.9072922122 a/ ","22.1498452259 a/ ","25.5971317043 a/ ","21.6337646922 a/ ","20.0736833291 a/ ","28.8229795619 c/ ","23.7731072963 a/ ","22.5395359377 a/ ",
"Porcentaje_de_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa).",	04,"Campeche","2020","24.5257219159 a/ ","25.0783189794 a/ ","23.8024643088 a/ ","24.00035899 a/ ","26.4135638966 a/ ","23.942887012 a/ ","22.307382569 a/ ","26.1765704438 a/ ","29.6661308377 a/ ","22.773112499 a/ ",
"Porcentaje_de_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa).",	05,"Coahuila_de_Zaragoza","2020","15.2175277597 a/ ","15.1173295889 a/ ","14.140862894 a/ ","15.3148146076 a/ ","17.7313964849 a/ ","14.6506628667 a/ ","12.0914631233 a/ ","ND b/ ","22.9571248424 a/ ","14.3570694791 a/ ",
"Porcentaje_de_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa).",	06,"Colima","2020","16.5995623811 a/ ","16.3552502453 a/ ","14.9851934697 a/ ","16.8302102552 a/ ","18.6326939255 a/ ","16.3980418358 a/ ","14.9586720404 a/ ","ND b/ ","17.23183391 a/ ","16.519697453 a/ ",
"Porcentaje_de_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa).",	07,"Chiapas","2020","21.1236499617 a/ ","21.0909482825 a/ ","20.0034270113 a/ ","21.153625167 a/ ","22.3104844672 a/ ","20.7865888322 a/ ","20.1542548408 a/ ","20.0861520519 c/ ","20.7367929794 a/ ","21.5307133258 a/ ",
"Porcentaje_de_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa).",	08,"Chihuahua","2020","12.9791956251 a/ ","13.2126867348 a/ ","10.7688444481 a/ ","12.7542474775 a/ ","15.8196342675 a/ ","12.6012893598 a/ ","10.0518239439 a/ ","49.8416734829 a/ ","17.2371539703 a/ ","12.2173361522 a/ ",
"Porcentaje_de_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa).",	09,"Ciudad_de_México","2020","15.9303181234 a/ ","16.2570514881 a/ ","17.3006985374 a/ ","15.6356433457 a/ ","20.3525233871 a/ ","15.1561889509 a/ ","9.7150507583 a/ ","36.5620381645 c/ ","23.4270666792 a/ ","15.8956130696 a/ ",
"Porcentaje_de_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa).",	10,"Durango","2020","18.7020098024 a/ ","19.0268169988 a/ ","17.150285805 a/ ","18.394933806 a/ ","21.1594940414 a/ ","18.2852540737 a/ ","15.1036998556 a/ ","ND b/ ","19.696740902 a/ ","18.2518781491 a/ ",
