"Serie","cvegeo","Entidad_federativa","Periodo","Densidad_del_personal_sanitario|Número_de_personal_sanitario","Densidad_del_personal_sanitario|Número_de_médicos","Densidad_del_personal_sanitario|Número_de_enfermeros_y_parteros","Densidad_del_personal_sanitario|Número_de_dentistas","Densidad_del_personal_sanitario|Número_de_personal_farmacéutico",
"Densidad_y_distribución_del_personal_sanitario",	30,"Veracruz_de_Ignacio_de_la_Llave","2020","42.84","17.66","24.09","1.03","0.06",
"Densidad_y_distribución_del_personal_sanitario",	31,"Yucatán","2020","61.49","25.74","35.04","0.71","0",
"Densidad_y_distribución_del_personal_sanitario",	32,"Zacatecas","2020","56.39","23.11","32.29","0.97","0.02",
"Densidad_y_distribución_del_personal_sanitario",	00,"Estados_Unidos_Mexicanos","2019","53.73","24.32","28.33","1.03","0.04",
"Densidad_y_distribución_del_personal_sanitario",	01,"Aguascalientes","2019","57.39","22.78","33.93","0.68","0",
"Densidad_y_distribución_del_personal_sanitario",	02,"Baja_California","2019","48.12","23.48","23.82","0.76","0.06",
"Densidad_y_distribución_del_personal_sanitario",	03,"Baja_California_Sur","2019","62.11","29.07","31.96","1.08","0",
"Densidad_y_distribución_del_personal_sanitario",	04,"Campeche","2019","57.78","24.61","31.75","1.38","0.04",
"Densidad_y_distribución_del_personal_sanitario",	05,"Coahuila_de_Zaragoza","2019","55.07","22.72","31.46","0.84","0.05",
"Densidad_y_distribución_del_personal_sanitario",	06,"Colima","2019","68.27","30.95","36.3","1.03","0",
"Densidad_y_distribución_del_personal_sanitario",	07,"Chiapas","2019","38.87","13.79","24.3","0.76","0.02",
"Densidad_y_distribución_del_personal_sanitario",	08,"Chihuahua","2019","62.67","28.32","33.59","0.75","0",
"Densidad_y_distribución_del_personal_sanitario",	09,"Ciudad_de_México","2019","104.75","46.12","56.79","1.76","0.09",
"Densidad_y_distribución_del_personal_sanitario",	10,"Durango","2019","48.36","21.23","26","1.09","0.04",
"Densidad_y_distribución_del_personal_sanitario",	11,"Guanajuato","2019","47.3","20.15","26.32","0.79","0.04",
"Densidad_y_distribución_del_personal_sanitario",	12,"Guerrero","2019","50.96","20.21","29.01","1.71","0.04",
"Densidad_y_distribución_del_personal_sanitario",	13,"Hidalgo","2019","43.7","18.71","23.84","1.09","0.06",
"Densidad_y_distribución_del_personal_sanitario",	14,"Jalisco","2019","55.73","27.21","27.68","0.83","0.02",
"Densidad_y_distribución_del_personal_sanitario",	15,"México","2019","38.82","16.92","20.9","0.96","0.03",
"Densidad_y_distribución_del_personal_sanitario",	16,"Michoacán_de_Ocampo","2019","42.88","18.84","22.82","1.18","0.04",
"Densidad_y_distribución_del_personal_sanitario",	17,"Morelos","2019","46.38","19.74","25.77","0.87","0",
"Densidad_y_distribución_del_personal_sanitario",	18,"Nayarit","2019","50.91","21.09","28.35","1.46","0.01",
"Densidad_y_distribución_del_personal_sanitario",	19,"Nuevo_León","2019","88.31","56.4","31.11","0.76","0.03",
"Densidad_y_distribución_del_personal_sanitario",	20,"Oaxaca","2019","41","16.87","22.95","1.11","0.08",
"Densidad_y_distribución_del_personal_sanitario",	21,"Puebla","2019","40.95","17.83","22.15","0.87","0.1",
"Densidad_y_distribución_del_personal_sanitario",	22,"Querétaro","2019","46.89","22.35","23.6","0.94","0",
"Densidad_y_distribución_del_personal_sanitario",	23,"Quintana_Roo","2019","42.26","16.51","24.75","0.98","0.02",
"Densidad_y_distribución_del_personal_sanitario",	24,"San_Luis_Potosí","2019","54.57","27.98","25.68","0.9","0",
"Densidad_y_distribución_del_personal_sanitario",	25,"Sinaloa","2019","53.71","24.17","28.27","1.25","0.03",
"Densidad_y_distribución_del_personal_sanitario",	26,"Sonora","2019","61.02","27.54","32.74","0.73","0.02",
"Densidad_y_distribución_del_personal_sanitario",	27,"Tabasco","2019","55.19","25.23","28.21","1.63","0.12",
"Densidad_y_distribución_del_personal_sanitario",	28,"Tamaulipas","2019","59.29","25.17","33.04","1","0.09",
"Densidad_y_distribución_del_personal_sanitario",	29,"Tlaxcala","2019","43.41","19.12","22.91","1.13","0.25",
"Densidad_y_distribución_del_personal_sanitario",	30,"Veracruz_de_Ignacio_de_la_Llave","2019","40.69","16.98","22.6","1.08","0.03",
"Densidad_y_distribución_del_personal_sanitario",	31,"Yucatán","2019","58.07","24.63","32.49","0.93","0.01",
"Densidad_y_distribución_del_personal_sanitario",	32,"Zacatecas","2019","54.9","22.59","31.14","1.15","0.02",
"Densidad_y_distribución_del_personal_sanitario",	00,"Estados_Unidos_Mexicanos","2018","53.82","24.29","28.61","0.88","0.03",
"Densidad_y_distribución_del_personal_sanitario",	01,"Aguascalientes","2018","55.45","22.14","32.8","0.52","0",
"Densidad_y_distribución_del_personal_sanitario",	02,"Baja_California","2018","47.08","22.61","23.9","0.55","0.02",
"Densidad_y_distribución_del_personal_sanitario",	03,"Baja_California_Sur","2018","61.57","28.64","32.26","0.67","0",
"Densidad_y_distribución_del_personal_sanitario",	04,"Campeche","2018","58.08","25.31","31.56","1.2","0.01",
"Densidad_y_distribución_del_personal_sanitario",	05,"Coahuila_de_Zaragoza","2018","54.41","22.25","31.65","0.49","0.01",
"Densidad_y_distribución_del_personal_sanitario",	06,"Colima","2018","67.59","30.66","36.17","0.76","0",
"Densidad_y_distribución_del_personal_sanitario",	07,"Chiapas","2018","39.66","14.7","24.2","0.75","0.01",
"Densidad_y_distribución_del_personal_sanitario",	08,"Chihuahua","2018","62.45","27.92","33.89","0.64","0",
"Densidad_y_distribución_del_personal_sanitario",	09,"Ciudad_de_México","2018","105.38","45.26","58.45","1.57","0.09",
"Densidad_y_distribución_del_personal_sanitario",	10,"Durango","2018","50.02","21.71","27.4","0.87","0.04",
"Densidad_y_distribución_del_personal_sanitario",	11,"Guanajuato","2018","46.42","19.51","26.19","0.69","0.03",
"Densidad_y_distribución_del_personal_sanitario",	12,"Guerrero","2018","51.82","20.97","29.16","1.67","0.02",
"Densidad_y_distribución_del_personal_sanitario",	13,"Hidalgo","2018","44.77","19.25","24.37","1.1","0.06",
"Densidad_y_distribución_del_personal_sanitario",	14,"Jalisco","2018","57.26","28.47","28.16","0.62","0.01",
