"Serie","cvegeo","Entidad_federativa","Periodo","Grupos_Poblacionales|Total","Grupos_Poblacionales|Hombres","Grupos_Poblacionales|Mujeres","Grupos_Poblacionales|Población_indígena","Grupos_Poblacionales|Niñas,_niños_y_adolescentes_(0_a_17_años)","Grupos_Poblacionales|Jóvenes_(18_a_29_años)","Grupos_Poblacionales|Personas_adultas_(30_a_64_años)","Grupos_Poblacionales|Personas_adultas_mayores_(65_años_o_más)","Grupos_Poblacionales|Población_rural","Grupos_Poblacionales|Población_urbana",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	23,"Quintana_Roo","2022","32.3706942196 a/ ","34.1356520428 a/ ","30.6189246722 a/ ","40.0634092913 a/ ","33.0348251171 a/ ","36.0500858168 a/ ","31.9481453817 a/ ","21.7374755449 a/ ","54.8120628702 a/ ","28.8280000942 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	24,"San_Luis_Potosí","2022","34.5504405357 a/ ","35.4462729006 a/ ","33.7385243622 a/ ","58.6397645376 a/ ","37.399796289 a/ ","35.5025348622 a/ ","32.6844578042 a/ ","31.8370964795 a/ ","53.4518377284 a/ ","23.8815261668 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	25,"Sinaloa","2022","26.5751232297 a/ ","29.4871160722 a/ ","23.9092811745 a/ ","ND b/ ","27.8236136161 a/ ","32.2170839401 a/ ","25.8869059425 a/ ","15.5377073441 a/ ","34.5758544782 a/ ","23.4915877787 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	26,"Sonora","2022","24.4289057351 a/ ","26.6918869516 a/ ","22.2054629387 a/ ","31.1767389141 c/ ","25.3065389767 a/ ","29.4500641921 a/ ","23.8613261869 a/ ","14.8786760745 a/ ","31.3696790297 a/ ","23.0756445673 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	27,"Tabasco","2022","44.8000340667 a/ ","46.7749752569 a/ ","42.9656242152 a/ ","47.1955683055 a/ ","45.5132718206 a/ ","49.3288482511 a/ ","43.9791152354 a/ ","36.6492588857 a/ ","54.1310770344 a/ ","36.5721902678 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	28,"Tamaulipas","2022","27.9477171391 a/ ","29.4081885052 a/ ","26.5927095415 a/ ","29.2789399801 c/ ","29.3244172032 a/ ","35.2529980536 a/ ","25.558631211 a/ ","20.8054291287 a/ ","32.9834336248 a/ ","27.2731524169 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	29,"Tlaxcala","2022","45.2308754194 a/ ","47.1821707813 a/ ","43.4721147097 a/ ","58.1699545381 a/ ","47.0800445669 a/ ","48.3005209468 a/ ","44.681985336 a/ ","33.8524933028 a/ ","48.017953621 a/ ","44.529378511 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	30,"Veracruz_de_Ignacio_de_la_Llave","2022","49.2190642128 a/ ","51.4756605353 a/ ","47.2264952567 a/ ","57.9350152409 a/ ","51.4763684291 a/ ","54.4711702822 a/ ","48.1003800163 a/ ","40.3923649954 a/ ","60.7253719539 a/ ","41.722093981 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	31,"Yucatán","2022","35.1272683145 a/ ","37.1147710154 a/ ","33.2303116098 a/ ","43.8464157063 a/ ","36.1514276313 a/ ","41.701293736 a/ ","34.7374525161 a/ ","22.2390516417 a/ ","42.479145749 a/ ","33.5450935614 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	32,"Zacatecas","2022","36.7209758594 a/ ","38.8314777276 a/ ","34.7842851334 a/ ","ND b/ ","37.7005411508 a/ ","40.1739485643 a/ ","35.614164946 a/ ","31.5518657846 a/ ","47.0580979591 a/ ","29.9668662349 a/ ",
