"Serie","cvegeo","Entidad_federativa","Periodo","Grupos_Poblacionales|Total","Grupos_Poblacionales|Hombres","Grupos_Poblacionales|Mujeres","Grupos_Poblacionales|Población_indígena","Grupos_Poblacionales|Niñas,_niños_y_adolescentes_(0_a_17_años)","Grupos_Poblacionales|Jóvenes_(18_a_29_años)","Grupos_Poblacionales|Personas_adultas_(30_a_64_años)","Grupos_Poblacionales|Personas_adultas_mayores_(65_años_o_más)","Grupos_Poblacionales|Población_rural","Grupos_Poblacionales|Población_urbana",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20225,"San_Lorenzo","2010","NA","82.056974 a/ ","82.059912 a/ ","82.793319 a/ ","80.43045 a/ ","82.93613 a/ ","83.055556 a/ ","86.392405 a/ ","82.058513 a/ ","NA",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20226,"San_Lorenzo_Albarradas","2010","NA","42.300885 a/ ","30.411449 a/ ","44.70339 a/ ","28.970775 a/ ","49.739583 a/ ","35.187581 a/ ","41.776316 a/ ","36.3879 a/ ","NA",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20227,"San_Lorenzo_Cacaotepec","2010","NA","28.436215 a/ ","26.385682 c/ ","ND b/ ","27.511133 c/ ","29.079801 c/ ","26.40011 a/ ","20.760989 c/ ","55.123364 a/ ","22.851623 c/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20228,"San_Lorenzo_Cuaunecuiltitla","2010","NA","20.529801 c/ ","17.490494 c/ ","19.039146 c/ ","ND b/ ","ND b/ ","18.023256 c/ ","ND b/ ","19.115044 c/ ","NA",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20229,"San_Lorenzo_Texmelúcan","2010","NA","15.116651 a/ ","12.352309 c/ ","13.613101 a/ ","14.504881 c/ ","14.475874 c/ ","11.474469 c/ ","12.074303 c/ ","13.614475 a/ ","NA",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20230,"San_Lorenzo_Victoria","2010","NA","27.032967 a/ ","20.041754 a/ ","ND b/ ","14.935065 c/ ","32.098765 a/ ","25 a/ ","27.840909 a/ ","23.447537 a/ ","NA",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20231,"San_Lucas_Camotlán","2010","NA","34.058989 c/ ","29.310345 c/ ","31.663187 c/ ","27.567568 c/ ","37.636081 c/ ","32.041344 c/ ","38.888889 c/ ","98.907104 a/ ","27.090301 c/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20232,"San_Lucas_Ojitlán","2010","NA","ND b/ ","ND b/ ","ND b/ ","ND b/ ","ND b/ ","ND b/ ","43.592526 c/ ","ND b/ ","23.903384 c/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20233,"San_Lucas_Quiaviní","2010","NA","56.451613 a/ ","48.14433 a/ ","51.860891 a/ ","50.831793 a/ ","53.900709 a/ ","48.837209 a/ ","57.709251 a/ ","51.57385 a/ ","NA",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	20234,"San_Lucas_Zoquiápam","2010","NA","54.802095 a/ ","54.139073 a/ ","54.531272 a/ ","51.073232 a/ ","62.477558 a/ ","54.248966 a/ ","58.236273 a/ ","54.461756 a/ ","NA",
